lat,lng
28.639999999999997,77.03999999999999
28.639999999999997,77.05
28.639999999999997,77.06
28.639999999999997,77.07
28.639999999999997,77.08
28.639999999999997,77.09
28.639999999999997,77.1
28.639999999999997,77.11
28.639999999999997,77.12
28.639999999999997,77.13
28.639999999999997,77.14
28.639999999999997,77.15
28.639999999999997,77.16
28.639999999999997,77.17
28.639999999999997,77.18
28.639999999999997,77.19
28.639999999999997,77.2
28.639999999999997,77.21000000000001
28.639999999999997,77.22
28.639999999999997,77.23
28.639999999999997,77.24000000000001
28.639999999999997,77.25
28.639999999999997,77.26
28.639999999999997,77.27
28.639999999999997,77.28
28.639999999999997,77.29
28.639999999999997,77.3
28.639999999999997,77.31
28.639999999999997,77.32000000000001
28.639999999999997,77.33
28.639999999999997,77.34
28.639999999999997,77.35000000000001
28.639999999999997,77.36
28.639999999999997,77.37
28.639999999999997,77.38000000000001
28.639999999999997,77.39
28.639999999999997,77.4
28.65,76.85
28.65,76.86
28.65,76.86999999999999
28.65,76.88
28.65,76.89
28.65,76.89999999999999
28.65,76.91
28.65,76.92
28.65,76.92999999999999
28.65,76.94
28.65,76.95
28.65,76.96
28.65,76.97
28.65,76.98
28.65,76.99
28.65,77.0
28.65,77.00999999999999
28.65,77.02
28.65,77.03
28.65,77.03999999999999
28.65,77.05
28.65,77.06
28.65,77.07
28.65,77.08
28.65,77.09
28.65,77.1
28.65,77.11
28.65,77.12
28.65,77.13
28.65,77.14
28.65,77.15
28.65,77.16
28.65,77.17
28.65,77.18
28.65,77.19
28.65,77.2
28.65,77.21000000000001
28.65,77.22
28.65,77.23
28.65,77.24000000000001
28.65,77.25
28.65,77.26
28.65,77.27
28.65,77.28
28.65,77.29
28.65,77.3
28.65,77.31
28.65,77.32000000000001
28.65,77.33
28.65,77.34
28.65,77.35000000000001
28.65,77.36
28.65,77.37
28.65,77.38000000000001
28.65,77.39
28.65,77.4
28.66,76.85
28.66,76.86
28.66,76.86999999999999
28.66,76.88
28.66,76.89
28.66,76.89999999999999
28.66,76.91
28.66,76.92
28.66,76.92999999999999
28.66,76.94
28.66,76.95
28.66,76.96
28.66,76.97
28.66,76.98
28.66,76.99
28.66,77.0
28.66,77.00999999999999
28.66,77.02
28.66,77.03
28.66,77.03999999999999
28.66,77.05
28.66,77.06
28.66,77.07
28.66,77.08
28.66,77.09
28.66,77.1
28.66,77.11
28.66,77.12
28.66,77.13
28.66,77.14
28.66,77.15
28.66,77.16
28.66,77.17
28.66,77.18
28.66,77.19
28.66,77.2
28.66,77.21000000000001
28.66,77.22
28.66,77.23
28.66,77.24000000000001
28.66,77.25
28.66,77.26
28.66,77.27
28.66,77.28
28.66,77.29
28.66,77.3
28.66,77.31
28.66,77.32000000000001
28.66,77.33
28.66,77.34
28.66,77.35000000000001
28.66,77.36
28.66,77.37
28.66,77.38000000000001
28.66,77.39
28.66,77.4
28.669999999999998,76.85
28.669999999999998,76.86
28.669999999999998,76.86999999999999
28.669999999999998,76.88
28.669999999999998,76.89
28.669999999999998,76.89999999999999
28.669999999999998,76.91
28.669999999999998,76.92
28.669999999999998,76.92999999999999
28.669999999999998,76.94
28.669999999999998,76.95
28.669999999999998,76.96
28.669999999999998,76.97
28.669999999999998,76.98
28.669999999999998,76.99
28.669999999999998,77.0
28.669999999999998,77.00999999999999
28.669999999999998,77.02
28.669999999999998,77.03
28.669999999999998,77.03999999999999
28.669999999999998,77.05
28.669999999999998,77.06
28.669999999999998,77.07
28.669999999999998,77.08
28.669999999999998,77.09
28.669999999999998,77.1
28.669999999999998,77.11
28.669999999999998,77.12
28.669999999999998,77.13
28.669999999999998,77.14
28.669999999999998,77.15
28.669999999999998,77.16
28.669999999999998,77.17
28.669999999999998,77.18
28.669999999999998,77.19
28.669999999999998,77.2
28.669999999999998,77.21000000000001
28.669999999999998,77.22
28.669999999999998,77.23
28.669999999999998,77.24000000000001
28.669999999999998,77.25
28.669999999999998,77.26
28.669999999999998,77.27
28.669999999999998,77.28
28.669999999999998,77.29
28.669999999999998,77.3
28.669999999999998,77.31
28.669999999999998,77.32000000000001
28.669999999999998,77.33
28.669999999999998,77.34
28.669999999999998,77.35000000000001
28.669999999999998,77.36
28.669999999999998,77.37
28.669999999999998,77.38000000000001
28.669999999999998,77.39
28.669999999999998,77.4
28.68,76.85
28.68,76.86
28.68,76.86999999999999
28.68,76.88
28.68,76.89
28.68,76.89999999999999
28.68,76.91
28.68,76.92
28.68,76.92999999999999
28.68,76.94
28.68,76.95
28.68,76.96
28.68,76.97
28.68,76.98
28.68,76.99
28.68,77.0
28.68,77.00999999999999
28.68,77.02
28.68,77.03
28.68,77.03999999999999
28.68,77.05
28.68,77.06
28.68,77.07
28.68,77.08
28.68,77.09
28.68,77.1
28.68,77.11
28.68,77.12
28.68,77.13
28.68,77.14
28.68,77.15
28.68,77.16
28.68,77.17
28.68,77.18
28.68,77.19
28.68,77.2
28.68,77.21000000000001
28.68,77.22
28.68,77.23
28.68,77.24000000000001
28.68,77.25
28.68,77.26
28.68,77.27
28.68,77.28
28.68,77.29
28.68,77.3
28.68,77.31
28.68,77.32000000000001
28.68,77.33
28.68,77.34
28.68,77.35000000000001
28.68,77.36
28.68,77.37
28.68,77.38000000000001
28.68,77.39
28.68,77.4
28.689999999999998,76.85
28.689999999999998,76.86
28.689999999999998,76.86999999999999
28.689999999999998,76.88
28.689999999999998,76.89
28.689999999999998,76.89999999999999
28.689999999999998,76.91
28.689999999999998,76.92
28.689999999999998,76.92999999999999
28.689999999999998,76.94
28.689999999999998,76.95
28.689999999999998,76.96
28.689999999999998,76.97
28.689999999999998,76.98
28.689999999999998,76.99
28.689999999999998,77.0
28.689999999999998,77.00999999999999
28.689999999999998,77.02
28.689999999999998,77.03
28.689999999999998,77.03999999999999
28.689999999999998,77.05
28.689999999999998,77.06
28.689999999999998,77.07
28.689999999999998,77.08
28.689999999999998,77.09
28.689999999999998,77.1
28.689999999999998,77.11
28.689999999999998,77.12
28.689999999999998,77.13
28.689999999999998,77.14
28.689999999999998,77.15
28.689999999999998,77.16
28.689999999999998,77.17
28.689999999999998,77.18
28.689999999999998,77.19
28.689999999999998,77.2
28.689999999999998,77.21000000000001
28.689999999999998,77.22
28.689999999999998,77.23
28.689999999999998,77.24000000000001
28.689999999999998,77.25
28.689999999999998,77.26
28.689999999999998,77.27
28.689999999999998,77.28
28.689999999999998,77.29
28.689999999999998,77.3
28.689999999999998,77.31
28.689999999999998,77.32000000000001
28.689999999999998,77.33
28.689999999999998,77.34
28.689999999999998,77.35000000000001
28.689999999999998,77.36
28.689999999999998,77.37
28.689999999999998,77.38000000000001
28.689999999999998,77.39
28.689999999999998,77.4
28.7,76.85
28.7,76.86
28.7,76.86999999999999
28.7,76.88
28.7,76.89
28.7,76.89999999999999
28.7,76.91
28.7,76.92
28.7,76.92999999999999
28.7,76.94
28.7,76.95
28.7,76.96
28.7,76.97
28.7,76.98
28.7,76.99
28.7,77.0
28.7,77.00999999999999
28.7,77.02
28.7,77.03
28.7,77.03999999999999
28.7,77.05
28.7,77.06
28.7,77.07
28.7,77.08
28.7,77.09
28.7,77.1
28.7,77.11
28.7,77.12
28.7,77.13
28.7,77.14
28.7,77.15
28.7,77.16
28.7,77.17
28.7,77.18
28.7,77.19
28.7,77.2
28.7,77.21000000000001
28.7,77.22
28.7,77.23
28.7,77.24000000000001
28.7,77.25
28.7,77.26
28.7,77.27
28.7,77.28
28.7,77.29
28.7,77.3
28.7,77.31
28.7,77.32000000000001
28.7,77.33
28.7,77.34
28.7,77.35000000000001
28.7,77.36
28.7,77.37
28.7,77.38000000000001
28.7,77.39
28.7,77.4
28.709999999999997,76.85
28.709999999999997,76.86
28.709999999999997,76.86999999999999
28.709999999999997,76.88
28.709999999999997,76.89
28.709999999999997,76.89999999999999
28.709999999999997,76.91
28.709999999999997,76.92
28.709999999999997,76.92999999999999
28.709999999999997,76.94
28.709999999999997,76.95
28.709999999999997,76.96
28.709999999999997,76.97
28.709999999999997,76.98
28.709999999999997,76.99
28.709999999999997,77.0
28.709999999999997,77.00999999999999
28.709999999999997,77.02
28.709999999999997,77.03
28.709999999999997,77.03999999999999
28.709999999999997,77.05
28.709999999999997,77.06
28.709999999999997,77.07
28.709999999999997,77.08
28.709999999999997,77.09
28.709999999999997,77.1
28.709999999999997,77.11
28.709999999999997,77.12
28.709999999999997,77.13
28.709999999999997,77.14
28.709999999999997,77.15
28.709999999999997,77.16
28.709999999999997,77.17
28.709999999999997,77.18
28.709999999999997,77.19
28.709999999999997,77.2
28.709999999999997,77.21000000000001
28.709999999999997,77.22
28.709999999999997,77.23
28.709999999999997,77.24000000000001
28.709999999999997,77.25
28.709999999999997,77.26
28.709999999999997,77.27
28.709999999999997,77.28
28.709999999999997,77.29
28.709999999999997,77.3
28.709999999999997,77.31
28.709999999999997,77.32000000000001
28.709999999999997,77.33
28.709999999999997,77.34
28.709999999999997,77.35000000000001
28.709999999999997,77.36
28.709999999999997,77.37
28.709999999999997,77.38000000000001
28.709999999999997,77.39
28.709999999999997,77.4
28.72,76.85
28.72,76.86
28.72,76.86999999999999
28.72,76.88
28.72,76.89
28.72,76.89999999999999
28.72,76.91
28.72,76.92
28.72,76.92999999999999
28.72,76.94
28.72,76.95
28.72,76.96
28.72,76.97
28.72,76.98
28.72,76.99
28.72,77.0
28.72,77.00999999999999
28.72,77.02
28.72,77.03
28.72,77.03999999999999
28.72,77.05
28.72,77.06
28.72,77.07
28.72,77.08
28.72,77.09
28.72,77.1
28.72,77.11
28.72,77.12
28.72,77.13
28.72,77.14
28.72,77.15
28.72,77.16
28.72,77.17
28.72,77.18
28.72,77.19
28.72,77.2
28.72,77.21000000000001
28.72,77.22
28.72,77.23
28.72,77.24000000000001
28.72,77.25
28.72,77.26
28.72,77.27
28.72,77.28
28.72,77.29
28.72,77.3
28.72,77.31
28.72,77.32000000000001
28.72,77.33
28.72,77.34
28.72,77.35000000000001
28.72,77.36
28.72,77.37
28.72,77.38000000000001
28.72,77.39
28.72,77.4
28.729999999999997,76.85
28.729999999999997,76.86
28.729999999999997,76.86999999999999
28.729999999999997,76.88
28.729999999999997,76.89
28.729999999999997,76.89999999999999
28.729999999999997,76.91
28.729999999999997,76.92
28.729999999999997,76.92999999999999
28.729999999999997,76.94
28.729999999999997,76.95
28.729999999999997,76.96
28.729999999999997,76.97
28.729999999999997,76.98
28.729999999999997,76.99
28.729999999999997,77.0
28.729999999999997,77.00999999999999
28.729999999999997,77.02
28.729999999999997,77.03
28.729999999999997,77.03999999999999
28.729999999999997,77.05
28.729999999999997,77.06
28.729999999999997,77.07
28.729999999999997,77.08
28.729999999999997,77.09
28.729999999999997,77.1
28.729999999999997,77.11
28.729999999999997,77.12
28.729999999999997,77.13
28.729999999999997,77.14
28.729999999999997,77.15
28.729999999999997,77.16
28.729999999999997,77.17
28.729999999999997,77.18
28.729999999999997,77.19
28.729999999999997,77.2
28.729999999999997,77.21000000000001
28.729999999999997,77.22
28.729999999999997,77.23
28.729999999999997,77.24000000000001
28.729999999999997,77.25
28.729999999999997,77.26
28.729999999999997,77.27
28.729999999999997,77.28
28.729999999999997,77.29
28.729999999999997,77.3
28.729999999999997,77.31
28.729999999999997,77.32000000000001
28.729999999999997,77.33
28.729999999999997,77.34
28.729999999999997,77.35000000000001
28.729999999999997,77.36
28.729999999999997,77.37
28.729999999999997,77.38000000000001
28.729999999999997,77.39
28.729999999999997,77.4
28.74,76.85
28.74,76.86
28.74,76.86999999999999
28.74,76.88
28.74,76.89
28.74,76.89999999999999
28.74,76.91
28.74,76.92
28.74,76.92999999999999
28.74,76.94
28.74,76.95
28.74,76.96
28.74,76.97
28.74,76.98
28.74,76.99
28.74,77.0
28.74,77.00999999999999
28.74,77.02
28.74,77.03
28.74,77.03999999999999
28.74,77.05
28.74,77.06
28.74,77.07
28.74,77.08
28.74,77.09
28.74,77.1
28.74,77.11
28.74,77.12
28.74,77.13
28.74,77.14
28.74,77.15
28.74,77.16
28.74,77.17
28.74,77.18
28.74,77.19
28.74,77.2
28.74,77.21000000000001
28.74,77.22
28.74,77.23
28.74,77.24000000000001
28.74,77.25
28.74,77.26
28.74,77.27
28.74,77.28
28.74,77.29
28.74,77.3
28.74,77.31
28.74,77.32000000000001
28.74,77.33
28.74,77.34
28.74,77.35000000000001
28.74,77.36
28.74,77.37
28.74,77.38000000000001
28.74,77.39
28.74,77.4
28.75,76.85
28.75,76.86
28.75,76.86999999999999
28.75,76.88
28.75,76.89
28.75,76.89999999999999
28.75,76.91
28.75,76.92
28.75,76.92999999999999
28.75,76.94
28.75,76.95
28.75,76.96
28.75,76.97
28.75,76.98
28.75,76.99
28.75,77.0
28.75,77.00999999999999
28.75,77.02
28.75,77.03
28.75,77.03999999999999
28.75,77.05
28.75,77.06
28.75,77.07
28.75,77.08
28.75,77.09
28.75,77.1
28.75,77.11
28.75,77.12
28.75,77.13
28.75,77.14
28.75,77.15
28.75,77.16
28.75,77.17
28.75,77.18
28.75,77.19
28.75,77.2
28.75,77.21000000000001
28.75,77.22
28.75,77.23
28.75,77.24000000000001
28.75,77.25
28.75,77.26
28.75,77.27
28.75,77.28
28.75,77.29
28.75,77.3
28.75,77.31
28.75,77.32000000000001
28.75,77.33
28.75,77.34
28.75,77.35000000000001
28.75,77.36
28.75,77.37
28.75,77.38000000000001
28.75,77.39
28.75,77.4
28.759999999999998,76.85
28.759999999999998,76.86
28.759999999999998,76.86999999999999
28.759999999999998,76.88
28.759999999999998,76.89
28.759999999999998,76.89999999999999
28.759999999999998,76.91
28.759999999999998,76.92
28.759999999999998,76.92999999999999
28.759999999999998,76.94
28.759999999999998,76.95
28.759999999999998,76.96
28.759999999999998,76.97
28.759999999999998,76.98
28.759999999999998,76.99
28.759999999999998,77.0
28.759999999999998,77.00999999999999
28.759999999999998,77.02
28.759999999999998,77.03
28.759999999999998,77.03999999999999
28.759999999999998,77.05
28.759999999999998,77.06
28.759999999999998,77.07
28.759999999999998,77.08
28.759999999999998,77.09
28.759999999999998,77.1
28.759999999999998,77.11
28.759999999999998,77.12
28.759999999999998,77.13
28.759999999999998,77.14
28.759999999999998,77.15
28.759999999999998,77.16
28.759999999999998,77.17
28.759999999999998,77.18
28.759999999999998,77.19
28.759999999999998,77.2
28.759999999999998,77.21000000000001
28.759999999999998,77.22
28.759999999999998,77.23
28.759999999999998,77.24000000000001
28.759999999999998,77.25
28.759999999999998,77.26
28.759999999999998,77.27
28.759999999999998,77.28
28.759999999999998,77.29
28.759999999999998,77.3
28.759999999999998,77.31
28.759999999999998,77.32000000000001
28.759999999999998,77.33
28.759999999999998,77.34
28.759999999999998,77.35000000000001
28.759999999999998,77.36
28.759999999999998,77.37
28.759999999999998,77.38000000000001
28.759999999999998,77.39
28.759999999999998,77.4
28.77,76.85
28.77,76.86
28.77,76.86999999999999
28.77,76.88
28.77,76.89
28.77,76.89999999999999
28.77,76.91
28.77,76.92
28.77,76.92999999999999
28.77,76.94
28.77,76.95
28.77,76.96
28.77,76.97
28.77,76.98
28.77,76.99
28.77,77.0
28.77,77.00999999999999
28.77,77.02
28.77,77.03
28.77,77.03999999999999
28.77,77.05
28.77,77.06
28.77,77.07
28.77,77.08
28.77,77.09
28.77,77.1
28.77,77.11
28.77,77.12
28.77,77.13
28.77,77.14
28.77,77.15
28.77,77.16
28.77,77.17
28.77,77.18
28.77,77.19
28.77,77.2
28.77,77.21000000000001
28.77,77.22
28.77,77.23
28.77,77.24000000000001
28.77,77.25
28.77,77.26
28.77,77.27
28.77,77.28
28.77,77.29
28.77,77.3
28.77,77.31
28.77,77.32000000000001
28.77,77.33
28.77,77.34
28.77,77.35000000000001
28.77,77.36
28.77,77.37
28.77,77.38000000000001
28.77,77.39
28.77,77.4
28.779999999999998,76.85
28.779999999999998,76.86
28.779999999999998,76.86999999999999
28.779999999999998,76.88
28.779999999999998,76.89
28.779999999999998,76.89999999999999
28.779999999999998,76.91
28.779999999999998,76.92
28.779999999999998,76.92999999999999
28.779999999999998,76.94
28.779999999999998,76.95
28.779999999999998,76.96
28.779999999999998,76.97
28.779999999999998,76.98
28.779999999999998,76.99
28.779999999999998,77.0
28.779999999999998,77.00999999999999
28.779999999999998,77.02
28.779999999999998,77.03
28.779999999999998,77.03999999999999
28.779999999999998,77.05
28.779999999999998,77.06
28.779999999999998,77.07
28.779999999999998,77.08
28.779999999999998,77.09
28.779999999999998,77.1
28.779999999999998,77.11
28.779999999999998,77.12
28.779999999999998,77.13
28.779999999999998,77.14
28.779999999999998,77.15
28.779999999999998,77.16
28.779999999999998,77.17
28.779999999999998,77.18
28.779999999999998,77.19
28.779999999999998,77.2
28.779999999999998,77.21000000000001
28.779999999999998,77.22
28.779999999999998,77.23
28.779999999999998,77.24000000000001
28.779999999999998,77.25
28.779999999999998,77.26
28.779999999999998,77.27
28.779999999999998,77.28
28.779999999999998,77.29
28.779999999999998,77.3
28.779999999999998,77.31
28.779999999999998,77.32000000000001
28.779999999999998,77.33
28.779999999999998,77.34
28.779999999999998,77.35000000000001
28.779999999999998,77.36
28.779999999999998,77.37
28.779999999999998,77.38000000000001
28.779999999999998,77.39
28.779999999999998,77.4
28.79,76.85
28.79,76.86
28.79,76.86999999999999
28.79,76.88
28.79,76.89
28.79,76.89999999999999
28.79,76.91
28.79,76.92
28.79,76.92999999999999
28.79,76.94
28.79,76.95
28.79,76.96
28.79,76.97
28.79,76.98
28.79,76.99
28.79,77.0
28.79,77.00999999999999
28.79,77.02
28.79,77.03
28.79,77.03999999999999
28.79,77.05
28.79,77.06
28.79,77.07
28.79,77.08
28.79,77.09
28.79,77.1
28.79,77.11
28.79,77.12
28.79,77.13
28.79,77.14
28.79,77.15
28.79,77.16
28.79,77.17
28.79,77.18
28.79,77.19
28.79,77.2
28.79,77.21000000000001
28.79,77.22
28.79,77.23
28.79,77.24000000000001
28.79,77.25
28.79,77.26
28.79,77.27
28.79,77.28
28.79,77.29
28.79,77.3
28.79,77.31
28.79,77.32000000000001
28.79,77.33
28.79,77.34
28.79,77.35000000000001
28.79,77.36
28.79,77.37
28.79,77.38000000000001
28.79,77.39
28.79,77.4
28.799999999999997,76.85
28.799999999999997,76.86
28.799999999999997,76.86999999999999
28.799999999999997,76.88
28.799999999999997,76.89
28.799999999999997,76.89999999999999
28.799999999999997,76.91
28.799999999999997,76.92
28.799999999999997,76.92999999999999
28.799999999999997,76.94
28.799999999999997,76.95
28.799999999999997,76.96
28.799999999999997,76.97
28.799999999999997,76.98
28.799999999999997,76.99
28.799999999999997,77.0
28.799999999999997,77.00999999999999
28.799999999999997,77.02
28.799999999999997,77.03
28.799999999999997,77.03999999999999
28.799999999999997,77.05
28.799999999999997,77.06
28.799999999999997,77.07
28.799999999999997,77.08
28.799999999999997,77.09
28.799999999999997,77.1
28.799999999999997,77.11
28.799999999999997,77.12
28.799999999999997,77.13
28.799999999999997,77.14
28.799999999999997,77.15
28.799999999999997,77.16
28.799999999999997,77.17
28.799999999999997,77.18
28.799999999999997,77.19
28.799999999999997,77.2
28.799999999999997,77.21000000000001
28.799999999999997,77.22
28.799999999999997,77.23
28.799999999999997,77.24000000000001
28.799999999999997,77.25
28.799999999999997,77.26
28.799999999999997,77.27
28.799999999999997,77.28
28.799999999999997,77.29
28.799999999999997,77.3
28.799999999999997,77.31
28.799999999999997,77.32000000000001
28.799999999999997,77.33
28.799999999999997,77.34
28.799999999999997,77.35000000000001
28.799999999999997,77.36
28.799999999999997,77.37
28.799999999999997,77.38000000000001
28.799999999999997,77.39
28.799999999999997,77.4
28.81,76.85
28.81,76.86
28.81,76.86999999999999
28.81,76.88
28.81,76.89
28.81,76.89999999999999
28.81,76.91
28.81,76.92
28.81,76.92999999999999
28.81,76.94
28.81,76.95
28.81,76.96
28.81,76.97
28.81,76.98
28.81,76.99
28.81,77.0
28.81,77.00999999999999
28.81,77.02
28.81,77.03
28.81,77.03999999999999
28.81,77.05
28.81,77.06
28.81,77.07
28.81,77.08
28.81,77.09
28.81,77.1
28.81,77.11
28.81,77.12
28.81,77.13
28.81,77.14
28.81,77.15
28.81,77.16
28.81,77.17
28.81,77.18
28.81,77.19
28.81,77.2
28.81,77.21000000000001
28.81,77.22
28.81,77.23
28.81,77.24000000000001
28.81,77.25
28.81,77.26
28.81,77.27
28.81,77.28
28.81,77.29
28.81,77.3
28.81,77.31
28.81,77.32000000000001
28.81,77.33
28.81,77.34
28.81,77.35000000000001
28.81,77.36
28.81,77.37
28.81,77.38000000000001
28.81,77.39
28.81,77.4
28.82,76.85
28.82,76.86
28.82,76.86999999999999
28.82,76.88
28.82,76.89
28.82,76.89999999999999
28.82,76.91
28.82,76.92
28.82,76.92999999999999
28.82,76.94
28.82,76.95
28.82,76.96
28.82,76.97
28.82,76.98
28.82,76.99
28.82,77.0
28.82,77.00999999999999
28.82,77.02
28.82,77.03
28.82,77.03999999999999
28.82,77.05
28.82,77.06
28.82,77.07
28.82,77.08
28.82,77.09
28.82,77.1
28.82,77.11
28.82,77.12
28.82,77.13
28.82,77.14
28.82,77.15
28.82,77.16
28.82,77.17
28.82,77.18
28.82,77.19
28.82,77.2
28.82,77.21000000000001
28.82,77.22
28.82,77.23
28.82,77.24000000000001
28.82,77.25
28.82,77.26
28.82,77.27
28.82,77.28
28.82,77.29
28.82,77.3
28.82,77.31
28.82,77.32000000000001
28.82,77.33
28.82,77.34
28.82,77.35000000000001
28.82,77.36
28.82,77.37
28.82,77.38000000000001
28.82,77.39
28.82,77.4
28.83,76.85
28.83,76.86
28.83,76.86999999999999
28.83,76.88
28.83,76.89
28.83,76.89999999999999
28.83,76.91
28.83,76.92
28.83,76.92999999999999
28.83,76.94
28.83,76.95
28.83,76.96
28.83,76.97
28.83,76.98
28.83,76.99
28.83,77.0
28.83,77.00999999999999
28.83,77.02
28.83,77.03
28.83,77.03999999999999
28.83,77.05
28.83,77.06
28.83,77.07
28.83,77.08
28.83,77.09
28.83,77.1
28.83,77.11
28.83,77.12
28.83,77.13
28.83,77.14
28.83,77.15
28.83,77.16
28.83,77.17
28.83,77.18
28.83,77.19
28.83,77.2
28.83,77.21000000000001
28.83,77.22
28.83,77.23
28.83,77.24000000000001
28.83,77.25
28.83,77.26
28.83,77.27
28.83,77.28
28.83,77.29
28.83,77.3
28.83,77.31
28.83,77.32000000000001
28.83,77.33
28.83,77.34
28.83,77.35000000000001
28.83,77.36
28.83,77.37
28.83,77.38000000000001
28.83,77.39
28.83,77.4
28.84,76.85
28.84,76.86
28.84,76.86999999999999
28.84,76.88
28.84,76.89
28.84,76.89999999999999
28.84,76.91
28.84,76.92
28.84,76.92999999999999
28.84,76.94
28.84,76.95
28.84,76.96
28.84,76.97
28.84,76.98
28.84,76.99
28.84,77.0
28.84,77.00999999999999
28.84,77.02
28.84,77.03
28.84,77.03999999999999
28.84,77.05
28.84,77.06
28.84,77.07
28.84,77.08
28.84,77.09
28.84,77.1
28.84,77.11
28.84,77.12
28.84,77.13
28.84,77.14
28.84,77.15
28.84,77.16
28.84,77.17
28.84,77.18
28.84,77.19
28.84,77.2
28.84,77.21000000000001
28.84,77.22
28.84,77.23
28.84,77.24000000000001
28.84,77.25
28.84,77.26
28.84,77.27
28.84,77.28
28.84,77.29
28.84,77.3
28.84,77.31
28.84,77.32000000000001
28.84,77.33
28.84,77.34
28.84,77.35000000000001
28.84,77.36
28.84,77.37
28.84,77.38000000000001
28.84,77.39
28.84,77.4
28.849999999999998,76.85
28.849999999999998,76.86
28.849999999999998,76.86999999999999
28.849999999999998,76.88
28.849999999999998,76.89
28.849999999999998,76.89999999999999
28.849999999999998,76.91
28.849999999999998,76.92
28.849999999999998,76.92999999999999
28.849999999999998,76.94
28.849999999999998,76.95
28.849999999999998,76.96
28.849999999999998,76.97
28.849999999999998,76.98
28.849999999999998,76.99
28.849999999999998,77.0
28.849999999999998,77.00999999999999
28.849999999999998,77.02
28.849999999999998,77.03
28.849999999999998,77.03999999999999
28.849999999999998,77.05
28.849999999999998,77.06
28.849999999999998,77.07
28.849999999999998,77.08
28.849999999999998,77.09
28.849999999999998,77.1
28.849999999999998,77.11
28.849999999999998,77.12
28.849999999999998,77.13
28.849999999999998,77.14
28.849999999999998,77.15
28.849999999999998,77.16
28.849999999999998,77.17
28.849999999999998,77.18
28.849999999999998,77.19
28.849999999999998,77.2
28.849999999999998,77.21000000000001
28.849999999999998,77.22
28.849999999999998,77.23
28.849999999999998,77.24000000000001
28.849999999999998,77.25
28.849999999999998,77.26
28.849999999999998,77.27
28.849999999999998,77.28
28.849999999999998,77.29
28.849999999999998,77.3
28.849999999999998,77.31
28.849999999999998,77.32000000000001
28.849999999999998,77.33
28.849999999999998,77.34
28.849999999999998,77.35000000000001
28.849999999999998,77.36
28.849999999999998,77.37
28.849999999999998,77.38000000000001
28.849999999999998,77.39
28.849999999999998,77.4
28.86,76.85
28.86,76.86
28.86,76.86999999999999
28.86,76.88
28.86,76.89
28.86,76.89999999999999
28.86,76.91
28.86,76.92
28.86,76.92999999999999
28.86,76.94
28.86,76.95
28.86,76.96
28.86,76.97
28.86,76.98
28.86,76.99
28.86,77.0
28.86,77.00999999999999
28.86,77.02
28.86,77.03
28.86,77.03999999999999
28.86,77.05
28.86,77.06
28.86,77.07
28.86,77.08
28.86,77.09
28.86,77.1
28.86,77.11
28.86,77.12
28.86,77.13
28.86,77.14
28.86,77.15
28.86,77.16
28.86,77.17
28.86,77.18
28.86,77.19
28.86,77.2
28.86,77.21000000000001
28.86,77.22
28.86,77.23
28.86,77.24000000000001
28.86,77.25
28.86,77.26
28.86,77.27
28.86,77.28
28.86,77.29
28.86,77.3
28.86,77.31
28.86,77.32000000000001
28.86,77.33
28.86,77.34
28.86,77.35000000000001
28.86,77.36
28.86,77.37
28.86,77.38000000000001
28.86,77.39
28.86,77.4
28.869999999999997,76.85
28.869999999999997,76.86
28.869999999999997,76.86999999999999
28.869999999999997,76.88
28.869999999999997,76.89
28.869999999999997,76.89999999999999
28.869999999999997,76.91
28.869999999999997,76.92
28.869999999999997,76.92999999999999
28.869999999999997,76.94
28.869999999999997,76.95
28.869999999999997,76.96
28.869999999999997,76.97
28.869999999999997,76.98
28.869999999999997,76.99
28.869999999999997,77.0
28.869999999999997,77.00999999999999
28.869999999999997,77.02
28.869999999999997,77.03
28.869999999999997,77.03999999999999
28.869999999999997,77.05
28.869999999999997,77.06
28.869999999999997,77.07
28.869999999999997,77.08
28.869999999999997,77.09
28.869999999999997,77.1
28.869999999999997,77.11
28.869999999999997,77.12
28.869999999999997,77.13
28.869999999999997,77.14
28.869999999999997,77.15
28.869999999999997,77.16
28.869999999999997,77.17
28.869999999999997,77.18
28.869999999999997,77.19
28.869999999999997,77.2
28.869999999999997,77.21000000000001
28.869999999999997,77.22
28.869999999999997,77.23
28.869999999999997,77.24000000000001
28.869999999999997,77.25
28.869999999999997,77.26
28.869999999999997,77.27
28.869999999999997,77.28
28.869999999999997,77.29
28.869999999999997,77.3
28.869999999999997,77.31
28.869999999999997,77.32000000000001
28.869999999999997,77.33
28.869999999999997,77.34
28.869999999999997,77.35000000000001
28.869999999999997,77.36
28.869999999999997,77.37
28.869999999999997,77.38000000000001
28.869999999999997,77.39
28.869999999999997,77.4
28.88,76.85
28.88,76.86
28.88,76.86999999999999
28.88,76.88
28.88,76.89
28.88,76.89999999999999
28.88,76.91
28.88,76.92
28.88,76.92999999999999
28.88,76.94
28.88,76.95
28.88,76.96
28.88,76.97
28.88,76.98
28.88,76.99
28.88,77.0
28.88,77.00999999999999
28.88,77.02
28.88,77.03
28.88,77.03999999999999
28.88,77.05
28.88,77.06
28.88,77.07
28.88,77.08
28.88,77.09
28.88,77.1
28.88,77.11
28.88,77.12
28.88,77.13
28.88,77.14
28.88,77.15
28.88,77.16
28.88,77.17
